"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"C5_03510C",1097.59768312558,-2.68110422295387,0.205354492815781,-13.0559803498385,5.8748860044729e-39,4.19681587064736e-37
"C5_03520W",2.20668730107493,-4.66200429277193,1.89424111430026,-2.46114618544434,0.0138493923185717,0.0328645750893569
"C5_03560W",314.183015373187,-1.09832791943225,0.187356674195987,-5.86223001740162,4.56691786196751e-09,3.65473453079923e-08
"C5_03600W",915.484380263523,1.16922639989048,0.146123243927929,8.00164551826653,1.22767387641776e-15,1.93192090630081e-14
"C5_03620W",251.533496296889,-1.11316330004074,0.179191713889295,-6.21213601834548,5.22691508583586e-10,4.58673096148997e-09
"C5_03710C",150.94630845972,1.17199308764058,0.234538785514054,4.99701183781541,5.82254955693242e-07,3.49135995250388e-06
"C5_03770C",14.4677258884602,-2.91616561379042,0.749880881771466,-3.88883846045185,0.000100725129686287,0.000400140926151005
"C5_03860W",1042.28242631508,-1.37651737491744,0.146958900002838,-9.36668262276634,7.48480384444239e-21,1.85294534197781e-19
"C5_04110W",1865.05078863382,-1.03222625971234,0.18949469455828,-5.44725678003019,5.11525911297799e-08,3.63076083893193e-07
"C5_04130C",3670.22322104923,3.43686750420688,0.168453686328464,20.4024475754446,1.59051952821308e-92,4.84313196340882e-90
"C5_04190W",57.8734884271202,1.60299809351359,0.443422722619432,3.61505626965664,0.000300282392612395,0.00108658334581669
"C5_04210C",8.44386779326158,6.86502686613597,1.36829596919618,5.01720901083186,5.24275221281994e-07,3.15809703027433e-06
"C5_04220W",8.09073795053996,6.39988438034332,1.50135477495815,4.26273955169703,2.01935833286693e-05,9.19812434342528e-05
"C5_04360C",633.337755703923,-1.01504732745708,0.116441927738453,-8.71719789573591,2.85171451364425e-18,5.69407914363721e-17
"C5_04440C",1099.71095811584,1.48840895902826,0.221080811455128,6.73242037258558,1.66863711079685e-11,1.72529711455905e-10
"C5_04490C",853.043718626551,-2.48403776592413,0.231545647159382,-10.7280693737864,7.51498232932202e-27,2.72418109437923e-25
"C5_04530W",722.746916020592,1.17624668272188,0.175711249473867,6.69420248415467,2.16850983237614e-11,2.20471199986156e-10
"C5_04590C",9077.97464626222,1.0015551908962,0.166583102728671,6.01234563704531,1.82857924235871e-09,1.52967686620392e-08
"C5_04650C",346.572252014857,1.19463308058496,0.164578576997272,7.25873988207325,3.9071299794761e-13,4.86593488241502e-12
"C5_04690C",108.761593504117,1.94035104000513,0.349701419399368,5.54859354971391,2.87976783437004e-08,2.10033366602557e-07
"C5_04720C",1051.46651853465,1.37363229182365,0.156226574799198,8.79256486029479,1.46183747063002e-18,3.01782718513113e-17
"C5_04800W",330.139906246331,-1.63204933062628,0.255593316533299,-6.3853364898673,1.71020992661182e-10,1.56619224858136e-09
"C5_04810W",11776.2506225503,-2.42746288988678,0.121735667495276,-19.9404409556548,1.81458150011351e-88,5.26228635032918e-86
"C5_04930C",51.4675272981346,1.95308739413446,0.409337856554778,4.77133341776099,1.8301030354012e-06,9.91577178433568e-06
"C5_04960W",602.843824627969,1.19741179790571,0.181481774296576,6.59797273057793,4.16817907655116e-11,4.08106279360074e-10
"C5_05050W",99800.6408923798,-1.21924177027383,0.201690099594441,-6.04512453871302,1.49294635208189e-09,1.26454009515698e-08
"C5_05080W",449.131683759275,1.24925957175213,0.192771212660217,6.48052971453835,9.14011507062042e-11,8.60329223803375e-10
"C5_05190W",1114.60922137322,-1.84367948175954,0.22647257430411,-8.14085099453952,3.92509208493788e-16,6.51329994476068e-15
"C5_05220W",64.3258528500812,-1.77612538252559,0.336688664121069,-5.27527526702508,1.32556964696729e-07,8.82264387981511e-07
"C5_05230C",6198.01786734961,1.60443043428696,0.134598962800756,11.9200802212865,9.30189311705359e-33,4.68169661841788e-31
"C5_05250C",808.226920388754,1.50928421047028,0.155329567198212,9.71665754108697,2.560486371417e-22,7.12025662188563e-21
"C5_05280C",315.373354799077,1.01838703404981,0.25009220656695,4.0720462585754,4.66019210466327e-05,0.000196950519898677
"C5_05290C",977.509209986456,1.15695913936729,0.15251323581099,7.58595890523959,3.30037024221787e-14,4.67424529653647e-13
"C5_05390C",3942.82540016244,1.20357427943476,0.158524800599757,7.59234059832406,3.14177862657865e-14,4.49141592391172e-13
"C5_05430W",267.684021836988,1.69929310851906,0.2474000065616,6.86860575363789,6.483240327513e-12,7.01295445729204e-11
"C5_05440C",1815.79828196873,-1.22855530984306,0.173564335428346,-7.07838569952209,1.45843342465887e-12,1.71134095494654e-11
"C5_05450C",491.587088979409,-1.52862763056744,0.163206507855353,-9.36621738100198,7.51785661785312e-21,1.8535929879646e-19
"C5_05460C",297.36149865063,-1.07959111946254,0.175454050270417,-6.1531273732275,7.59697419040387e-10,6.56249259851909e-09
"C5_05510C",28.6194633824352,-1.58475463457401,0.529083241301877,-2.9952841270771,0.00274189305959517,0.0078579429331457
"C5_01755C",61.9925998648795,-1.05621865247456,0.344576804422656,-3.06526335759679,0.00217478403705739,0.00638593769801327
"C6_00020W",84.0792981907888,-1.13961370355938,0.275996880019336,-4.1290818341118,3.64214764535731e-05,0.000157309781278199
"C6_00070C",1044.78046480857,1.23916132354602,0.220895941871888,5.60970614962538,2.02670445800617e-08,1.50887899135178e-07
"C6_00080C",606.605257716153,1.58669984479046,0.188602721415944,8.41292126051117,3.9992344274619e-17,7.40283819551459e-16
"C6_00120W",51.3430386794582,-1.08238270549881,0.389997254832575,-2.77535980596447,0.00551406667545296,0.0147219053281493
"C6_00200C",1527.88952217152,1.07710150587101,0.155322514625982,6.93461285033066,4.07335131804822e-12,4.48584259076197e-11
