"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"C2_02230C",967.006756589338,7.78823426634424,0.449083228945776,17.3425186343011,2.24672745549932e-67,4.88663221571102e-65
"C2_02270C",556.440031550637,1.06529369105582,0.142405097404057,7.48072723852844,7.39124438060047e-14,1.02534574664822e-12
"C2_02310W",1542.07674403435,1.42677706174917,0.169453034509379,8.41989679252517,3.76816113144586e-17,7.21638405361802e-16
"C2_02550C",36.0567360637829,-3.19100793217052,0.495035225938377,-6.44602194949202,1.14824040005517e-10,1.12969047436769e-09
"C2_02570W",117.753731599007,-1.31194081407854,0.274738995161118,-4.77522607705966,1.79505478363451e-06,1.04511315796694e-05
"C2_02580W",409.239816110333,-2.58234687363573,0.257470182390363,-10.0296929518639,1.1286703889489e-23,3.59874485272189e-22
"C2_02590W",6489.76773803319,-2.97559115263773,0.150733268535183,-19.7407724356697,9.6294639920416e-87,2.79254455769207e-84
"C2_02600C",86.8684720672007,1.37079543514991,0.28932654429185,4.7378834130309,2.15961991720796e-06,1.23609824208614e-05
"C2_02610C",169.437939878232,2.18926997705899,0.294112172501099,7.44365647447255,9.79359744000533e-14,1.33131715200072e-12
"C2_02690W",1041.52397583671,1.3028301955093,0.142244447719959,9.1590934928738,5.23350873997936e-20,1.28000274001905e-18
"C2_02790C",62.9653533724672,-1.73984055405147,0.637544973247529,-2.72896913481894,0.00635326500781473,0.0174994952047
"C2_02860W",2375.53134969602,-1.41552589307561,0.151783408122277,-9.32595934290303,1.09984056571592e-20,2.8261725929156e-19
"C2_02880C",370.847578564094,-1.8040179253114,0.217868127675088,-8.28032050654866,1.22844200793033e-16,2.23988378092687e-15
"C2_02910W",46.2227229437781,-3.03205324922373,0.611261305776892,-4.96032256674597,7.03762181944223e-07,4.33358107991943e-06
"C2_02970C",8428.80181507838,-2.02567019131706,0.143712206290367,-14.0953245629271,4.05777974931588e-45,4.11864644555561e-43
"C2_02980C",902.349790291081,-1.81401473999846,0.181154744360629,-10.0136198276279,1.32802517127412e-23,4.19050429692195e-22
"C2_03080W",4181.28728062606,1.17942055312638,0.163235628561552,7.22526426074714,5.0012833688625e-13,6.26704027085856e-12
"C2_03090C",969.708612322024,1.43017776413779,0.141334332227021,10.119110775155,4.54526196674459e-24,1.48820674072444e-22
"C2_03110W",16.4064750764167,-2.59461323151236,0.68254720602628,-3.80136818172319,0.000143899288314431,0.000601060813329824
"C2_03120W",1952.94212975738,-1.92944371703646,0.241269891973613,-7.99703477816235,1.27451248445158e-15,2.16205599730087e-14
"C2_03170W",127.692674968425,-1.60951527570977,0.256147998260954,-6.28353641893407,3.30956633819861e-10,3.0818438837354e-09
"C2_03210W",55.2932950574023,1.30640186551026,0.349487064031979,3.73805499533659,0.000185449386613737,0.000757977694280306
"C2_03220C",525.310704557725,-2.20711370310488,0.210572289193346,-10.4815012058796,1.05062617616862e-25,3.78598426796859e-24
"C2_03270W",29596.7043491379,-2.20858503667452,0.249649331472825,-8.84674925282118,9.01055418929372e-19,1.99542818228359e-17
"C2_03350W",604.339188811174,6.38146377924589,0.553233980589671,11.5348369824358,8.80538159867159e-31,4.35973771836667e-29
"C2_03470C",4349.01906510692,1.23108750744602,0.0965756970190578,12.7473841291881,3.22382278301104e-37,2.48520009475155e-35
"C2_03560C",1136.16118779362,1.44101320176923,0.145821553903587,9.88203158719579,4.98126135561139e-23,1.54774906406497e-21
"C2_03690C",232.867865005143,-2.88457764988961,0.314145099729831,-9.18230987008992,4.21941627622243e-20,1.03613891621752e-18
"C2_03700W",324.18422440282,-1.45785141730304,0.162415014882982,-8.97608769948643,2.80565766818691e-19,6.47214212093118e-18
"C2_03710W",11.8842223205567,-2.01778909094002,0.857480953317121,-2.35315907966738,0.0186146685709434,0.0442825514050958
"C2_03750W",1075.94091124323,-1.41864313785742,0.134676358433149,-10.5337206497279,6.03989331648089e-26,2.20257187409393e-24
"C2_03940C",460.666527997527,-1.038909107691,0.189134445243077,-5.49296616148256,3.95238545183411e-08,2.87918988058251e-07
"C2_03950W",986.318146067744,1.3819364900382,0.156750791341398,8.81613724697813,1.18476241729788e-18,2.59539680623887e-17
"C2_03960W",5047.55001253657,1.03525669642971,0.164090129478127,6.30907355440722,2.80710695193279e-10,2.63409573763801e-09
"C2_04010C",887.811913995279,-1.03809915293693,0.423576976068116,-2.45079220918276,0.0142542212875684,0.0354222767240185
"C2_04180C",419.231856742919,2.56509539859212,0.171054888239264,14.9957444946219,7.82799863857066e-51,9.53450234177906e-49
"C2_04190C",599.035251405836,-1.03580668171092,0.187728793257769,-5.51756959460482,3.43719983710927e-08,2.52199361542114e-07
"C2_04230W",2236.79077849602,-2.25037555258656,0.155494407135846,-14.4723890333917,1.81071990282694e-47,2.04208966818816e-45
"C2_04280W",197.902935087876,2.50181674267157,0.260968645667299,9.58665642102102,9.09857813790053e-22,2.5892682644773e-20
"C2_04370W",1239.45766057026,1.14968990926595,0.194888866444328,5.89920773947534,3.65251129193865e-09,2.9978158716855e-08
"C2_04460W",4428.09487463734,-1.35628939914028,0.181910826199638,-7.45579264013581,8.93291442255193e-14,1.22250446816497e-12
"C2_04470W",54.654660537694,1.38659664057075,0.311104467671784,4.45701294792596,8.31095851753181e-06,4.31296970215116e-05
"C2_04550C",3229.12130073725,1.51717927653943,0.105704602457957,14.3530105715395,1.02010989334813e-46,1.0899068860509e-44
"C2_04590C",2872.86083428556,1.17399239513677,0.136589613550029,8.59503416565986,8.32400276498375e-18,1.72425771560378e-16
"C2_04670W",43.4743306554959,1.08212892033042,0.377281573862488,2.86822626732585,0.00412780213374273,0.0119365218397404
"C2_04680W",646.801143954664,1.0236548890751,0.141783046991824,7.21986803636779,5.20380477077523e-13,6.4940924291027e-12
"C2_04790C",712.223200330262,1.26466048746924,0.163233387422062,7.74756014956233,9.36749650213259e-15,1.42977578190445e-13
"C2_04830W",195.415519393485,-1.13484028393822,0.267570672773702,-4.24127305199104,2.22255550305764e-05,0.000106326496572043
"C2_04950C",5906.62435745513,1.31022648205749,0.11230438353461,11.6667439045574,1.8850058390791e-31,1.00698996140278e-29
"C2_04970W",125.463073983766,1.89938483070229,0.24478068350872,7.75953724565294,8.5239830659937e-15,1.30758329652145e-13
"C2_05000C",966.170007531425,1.32740468646514,0.152459236306127,8.70662033095725,3.13069573841583e-18,6.73708022860509e-17
"C2_05060C",164.340237025647,-2.11139150066778,0.215770044238736,-9.7853782628494,1.30107867392728e-22,3.88410251187113e-21
"C2_05070W",116.483973288763,-3.81989392595263,0.343868007926403,-11.108605156343,1.13925125568848e-28,4.95574296224487e-27
"C2_05130W",368.570238605429,1.44611798571855,0.171287490228374,8.44263631740106,3.10259267781575e-17,6.03667393223576e-16
"C2_05180W",1285.35781581859,-1.2240096245761,0.455168830509262,-2.68913322383395,0.00716378226900728,0.0193727504521556
"C2_05250C",7119.91486038161,1.22703919963387,0.133990060057227,9.1576882576947,5.30209280983713e-20,1.29158980847632e-18
"C2_05300C",1271.16687962329,1.51515734697861,0.136445024296625,11.1045261986595,1.19248098085417e-28,5.15050295985949e-27
"C2_05360C",285.113422757819,-1.68409978818829,0.316627140227245,-5.31887376104145,1.04411546131241e-07,7.24221316559521e-07
"C2_05460W",41273.5637469151,-3.2043435144527,0.234681819552011,-13.6539912660023,1.91117478093112e-42,1.84746895490008e-40
"C2_05480C",79.3429086203065,1.4407522258166,0.353933542703657,4.07068574176628,4.68749490829991e-05,0.000215285399634589
"C2_05500W",4320.34418638321,1.12479815270606,0.157907638647277,7.1231395918633,1.0549587618197e-12,1.26470449989803e-11
"C2_05660W",2670.76843677502,-2.65186128161872,0.168576277928322,-15.7309279467321,9.28404305021001e-56,1.44973903014818e-53
"C2_05700W",5870.6584071081,-1.03386456365884,0.0928810517994939,-11.1310600346203,8.85758292029006e-29,3.96637352827695e-27
"C2_05760C",1382.29096512964,1.11441859498998,0.134830222131248,8.26534717049694,1.39288783772311e-16,2.53214535275634e-15
"C2_05860C",40.8056145837079,-1.07600222772329,0.435844341987547,-2.46877640493502,0.013557590240325,0.0340196640146598
"C2_05990C",383.839079592751,2.09092482646183,0.190361284954306,10.9839814695711,4.5635705767069e-28,1.93001005639896e-26
"C2_06020W",1001.95324454309,-1.15071112275255,0.260898844927739,-4.41056426704866,1.03101599973292e-05,5.2542991116096e-05
"C2_06070W",651.399467777449,1.26311950035023,0.143264884618919,8.81667202476097,1.17911983448443e-18,2.59236093574374e-17
"C2_06190W",1719.44871739242,-1.18236944702928,0.198610429002672,-5.9532092698585,2.62934734392117e-09,2.19352401705204e-08
"C2_06260W",84.7909107894497,-1.30291871464959,0.296970798238611,-4.38736307535099,1.147331765533e-05,5.78414772524499e-05
"C2_06280C",77.497764682162,1.00567682461086,0.320973083408651,3.13321233647019,0.0017290430958527,0.00554203813354891
"C2_06460W",334.235544290537,-2.90795381456562,0.303717269359544,-9.57454220728935,1.02309544287545e-21,2.87126785581173e-20
"C2_06470W",251.187053246472,-2.31895913284862,0.326868623449642,-7.09446843926238,1.29849602986981e-12,1.55055702390336e-11
"C2_06570C",4061.60878304242,-1.13023024316515,0.239079593040725,-4.72742248215481,2.27387828374743e-06,1.29662160562002e-05
"C2_06590C",65.7489381900517,-2.0663840325891,0.390515590050202,-5.29142519591462,1.21366830861417e-07,8.30476404433744e-07
"C2_06600W",1752.9075298311,1.68139597546411,0.184572697673502,9.1096678796904,8.26345443351379e-20,1.97350735294506e-18
"C2_06630C",70.6777918824917,-1.09413322748235,0.317155391139184,-3.44983329323951,0.000560932830222232,0.00204555744673856
"C2_06680W",3604.38534118548,2.58771512936586,0.382966798690343,6.7570221184062,1.40856694584809e-11,1.52365412081969e-10
"C2_06800C",158.854299782069,-1.19146832695455,0.179058874207968,-6.65405907540065,2.85118144369774e-11,3.00930589118185e-10
"C2_06890C",546.210207946808,-2.54831321176427,0.232471758589274,-10.9618184472316,5.83156571325562e-28,2.43248186258402e-26
"C2_06940C",568.584739352355,-2.15270388762754,0.175168598521793,-12.2893252888572,1.03365145249549e-34,6.48962612958506e-33
"C2_06950C",427.796410118231,1.03026428766041,0.198896765851685,5.17989462145739,2.22011280510391e-07,1.45852071014917e-06
"C2_06970W",243.627821093282,-1.88602519406337,0.571054364053697,-3.30270690985564,0.000957564146875316,0.00328538910111024
"C2_06990W",333.248509965316,4.13825863217924,0.273490572355193,15.1312661220538,1.00738411187707e-51,1.30531260453859e-49
"C2_07030C",850.152534280136,1.13760326668343,0.158805530926054,7.16349902959708,7.8643419657076e-13,9.63658804248678e-12
"C2_07060W",648.655064688114,-1.50637345889574,0.204952539281394,-7.34986482322884,1.98407404253268e-13,2.60972158078273e-12
"C2_07140W",1291.21695913035,-1.22659061952603,0.146132254246314,-8.39370216966986,4.71068547392242e-17,8.93709487108646e-16
"C2_07190C",1269.16826818445,1.31990787266752,0.224355485931751,5.88310941979389,4.02629548497771e-09,3.29129389308916e-08
"C2_07270W",890.438021957724,-1.19608269979817,0.196965658862029,-6.07254435472941,1.25899308136917e-09,1.08755572560826e-08
"C2_07280W",19.4563391427328,-4.53543266702119,0.702493668593847,-6.4561900979116,1.07371722049655e-10,1.06151588844545e-09
"C2_07380W",10073.4736311259,1.21256809166277,0.216874785039122,5.59109760705483,2.25638688565642e-08,1.69437683522165e-07
"C2_07410W",829.459144054307,-2.37839890057826,0.204553694550351,-11.6272595604125,2.99560735060231e-31,1.5863694578407e-29
"C2_07440C",358.357588177757,-1.92719454370526,0.181359244272699,-10.6263926685063,2.24633927386535e-26,8.49702247070808e-25
"C2_07550W",2567.06648663626,1.14495733994033,0.0887222200314021,12.904967205905,4.21995111891026e-38,3.29480798899532e-36
"C2_07570W",4671.1974561146,-5.01938443083899,0.269351910221945,-18.635043006389,1.67020076508202e-77,4.23813444139564e-75
"C2_07580W",133.841609428169,-1.59354530002273,0.233350348531754,-6.82898187231926,8.55193789303663e-12,9.50388718404983e-11
"C2_07630C",1135.14677290313,-1.12056907629132,0.373578986118452,-2.99955061159681,0.00270378199192954,0.00818798226297907
"C2_07680W",996.857525829903,1.37635139446847,0.162784257507351,8.45506448562031,2.78933154622184e-17,5.49742042604887e-16
"C2_07700C",34.1455813743212,-1.25987677880885,0.513687389236121,-2.45261379821364,0.0141822512401768,0.0352674193763483
"C2_07750W",197.267581338051,-1.03084893961873,0.237119220616554,-4.34738667299229,1.37769213969154e-05,6.84351152587396e-05
"C2_07760W",557.77201083345,-2.50976695430642,0.263412011103926,-9.52791387070127,1.60475482836964e-21,4.36292718962997e-20
"C2_07800W",449.405891351264,1.08172046402799,0.188856100580442,5.72774965014825,1.01771604623002e-08,7.94601374556519e-08
"C2_07900W",7227.76067099003,1.53229756178865,0.477605931240977,3.20828838496047,0.00133527533241447,0.00440272158874071
"C2_08040C",8108.04109543009,1.05204469931914,0.11394455805467,9.23295256289793,2.63272692838298e-20,6.59806872174995e-19
"C2_08050C",118.98653890301,-3.02095792259899,0.472924644467501,-6.38782088846416,1.68266256536826e-10,1.59866069003006e-09
"C2_08100W",786.886851672471,-1.60717674941943,0.16014051870889,-10.036040612189,1.05837463114799e-23,3.4103182559213e-22
"C2_08260W",1502.46427234353,3.44912724060902,0.79271407070627,4.35103572406127,1.35495971785592e-05,6.74158879227331e-05
"C2_08310W",745.177923998022,1.66813411212681,0.248276581792767,6.71885402997525,1.83159273062698e-11,1.97074200168168e-10
"C2_08340C",18.9903571738361,2.65108647849994,0.573838522433494,4.61991723256465,3.83893154512291e-06,2.10432881276314e-05
"C2_08380C",274.041970225027,-1.01092704167827,0.297669446699495,-3.39613975464143,0.000683434548656219,0.00243969308400725
"C2_08430C",4.31601156199002,-4.24819691127349,1.35677629341737,-3.13109606342942,0.00174155183017711,0.00557333192106074
"C2_08650W",1138.1270977846,1.11429664599923,0.118186994088415,9.4282510067532,4.1698370595075e-21,1.1089217332926e-19
"C2_09030W",97.7409513409367,-1.7430397841772,0.306962862516537,-5.67834092335289,1.36007434735702e-08,1.04846237663345e-07
"C2_09060C",6539.49990003257,-1.40806827079978,0.157922691463799,-8.91618714035502,4.82617671802454e-19,1.09669463480483e-17
"C2_09070C",1720.60183079264,1.75085773340389,0.199575952315977,8.77288928393464,1.74139239338715e-18,3.78752845561704e-17
"C2_09120C",21.5554514333319,1.90474308999212,0.607866548281265,3.13348891360737,0.00172741443947791,0.00553973351048999
"C2_09220W",2057.85492616721,-2.12281503324129,0.222214942772967,-9.55298058155402,1.26017517235991e-21,3.50432273957617e-20
"C2_09350W",151.277527718931,1.07876328560345,0.266713286211038,4.04465522107464,5.24001816461488e-05,0.000238324948637077
"C2_09480W",158.366827759701,-1.04942401121274,0.256673376095149,-4.08855810126452,4.3406283504228e-05,0.000199957841558811
"C2_09510C",777.128509132384,1.25639143479493,0.138416141928134,9.07691413222057,1.11696665915148e-19,2.62638106341023e-18
"C2_09590C",358.684817615188,-1.15337599226444,0.186397560322892,-6.18772043081723,6.10404583607264e-10,5.45868416177422e-09
"C2_09630C",50.5505584728833,-3.04712540464793,0.417281099579772,-7.3023326666762,2.82820937943793e-13,3.65685671354076e-12
"C2_09800C",126.588219070422,7.78914853941591,1.21282674912516,6.42230932409301,1.34222325094795e-10,1.30161458571226e-09
"C2_09830C",909.444521838344,1.02783943943072,0.162784533581982,6.31410992686894,2.71720752697276e-10,2.56157799369414e-09
"C2_09900C",912.579992414533,1.18863964673027,0.177344897664764,6.70241806999806,2.04998519906584e-11,2.19024734426508e-10
"C2_10040W",5.41816461617291,5.54689500891382,1.44525349055764,3.83800838064304,0.000124036249910228,0.000527500532090285
"C2_10070W",70.8479378719475,-1.76175515021061,0.743649528814445,-2.36906645126135,0.017833049079196,0.0427322348745992
"C2_10110W",2421.16694901338,1.29423442696246,0.116271027505991,11.1311859430826,8.84507919274082e-29,3.96637352827695e-27
"C2_10150W",79.2570051056391,1.73884340688782,0.348253906026097,4.99303346437561,5.94382538264633e-07,3.68989771460919e-06
"C2_10240W",1649.8702726186,-1.41050856240828,0.236160425623778,-5.97267115640844,2.33400067727092e-09,1.95516700475652e-08
"C2_10300C",145.540702440867,-1.10819341942604,0.249294926796367,-4.44531075568679,8.77649097757732e-06,4.52189763565532e-05
"C2_10350C",3909.28275413757,1.32714707509768,0.141856358855046,9.35556985819581,8.31502613532892e-21,2.14569954085395e-19
"C2_10420W",352.50661442963,-1.11698116065437,0.271586617927402,-4.11279896328673,3.90890766779882e-05,0.000181442436714137
"C2_10580W",214.920480654693,-2.51982575976039,0.217077748096855,-11.6079413106686,3.75548626612726e-31,1.95477874877906e-29
"C2_10620W",15160.4389111393,1.07826983232437,0.12492653505497,8.63123140211896,6.06949500575832e-18,1.28344529809264e-16
"C2_10690W",1788.44779155759,-1.27750666298215,0.224150813740026,-5.69931753388066,1.20287993150253e-08,9.33189653866294e-08
"C3_00090W",12095.7155160989,1.06408765679237,0.143983678368177,7.39033527169253,1.46459043325379e-13,1.97330879170699e-12
"C3_00180C",108.227640555832,-1.28592465862348,0.313767936735931,-4.09833035204524,4.16141073358349e-05,0.000192137917873567
"C3_00210C",144.587434522829,1.44379840984302,0.26976785608854,5.35200312882776,8.69858944560772e-08,6.0890126119254e-07
"C3_00220W",522.968014090493,5.220901251147,0.358074590053249,14.5804851731328,3.73850336813296e-48,4.37836259844803e-46
"C3_00250C",2174.96745418749,1.39468889661865,0.157872905063198,8.83425117223464,1.00771001040445e-18,2.22353404469677e-17
"C3_00310C",146.076723295312,-1.22261260234814,0.323747811563304,-3.7764351099222,0.00015908898129243,0.000658634871564173
"C3_00320W",5032.04846077057,-4.54233289843349,0.445609941764838,-10.1935178565442,2.11952722218236e-24,7.13144794645889e-23
"C3_00450C",2303.19904977207,1.0522706060017,0.129970063820028,8.09625366852782,5.66775742115427e-16,9.8058644019402e-15
"C3_00800W",621.586935678071,-1.30171973886242,0.1959519874058,-6.64305453644959,3.07248087443963e-11,3.23167677466967e-10
"C3_00880W",5706.10137265358,2.40217899818131,0.183080676081444,13.1208768155996,2.50025280462761e-39,2.11479716391418e-37
"C3_00920W",1034.43120991195,9.71956631565071,0.731788701122423,13.2819300171522,2.94699191540351e-40,2.63929128894226e-38
"C3_00940W",927.141886481992,-1.5272850996113,0.177483831464354,-8.60520694764268,7.61791903313794e-18,1.58880571615788e-16
"C3_01080W",454.479222528656,1.43032293452217,0.17055619196394,8.38622695577406,5.01993758495753e-17,9.43562342357759e-16
"C3_01090W",431.561491195415,1.22889221935348,0.188881340761513,6.50615997535253,7.70961243419387e-11,7.73501478158824e-10
"C3_01110C",41.0997968189232,-1.75849388947024,0.50317207568946,-3.49481613633011,0.000474388430794206,0.00175717279164623
"C3_01180C",480.71682610766,-1.4760673754948,0.200844446081358,-7.34930641247044,1.99237981463248e-13,2.61499850670513e-12
"C3_01270W",27.9530246693535,-6.76022439379129,1.10843052359551,-6.09891576412257,1.0679032344008e-09,9.29075813928697e-09
"C3_01280W",364.11549852329,-1.45555863897448,0.258983299896594,-5.62027991594692,1.90648314952442e-08,1.44229594790108e-07
"C3_01300C",336.46764015136,-1.90119788346114,0.329362500001196,-5.77235685135448,7.81703461568087e-09,6.19866416790319e-08
"C3_01410C",1422.64288427792,1.3589747275988,0.11836732257668,11.4809957513268,1.64376423412161e-30,7.94486046492112e-29
"C3_01480C",802.094172472195,1.99541767170306,0.153079138010817,13.0352032133997,7.71611626906319e-39,6.18304579981511e-37
"C3_01490W",10845.1908364566,1.23903303168543,0.129946003650363,9.53498373847044,1.49909060808486e-21,4.09392905974744e-20
"C3_01520C",985.461282889772,1.46974105330829,0.128186075447051,11.4656841484736,1.96202890347707e-30,9.40846930879947e-29
"C3_01540W",2172.79149586725,-6.00064392390551,0.677554753461808,-8.85632326132554,8.26968377079179e-19,1.83804285270518e-17
"C3_01610W",3210.11867434642,1.13036649449878,0.0972802984230423,11.6196857207732,3.27338169697146e-31,1.71852539091002e-29
"C3_01640C",16.7197746593146,3.00935092243174,0.700411777776997,4.29654528652126,1.73480540159899e-05,8.4655167433797e-05
"C3_01710C",315.554392287178,1.14625952353535,0.30125358870259,3.80496553907273,0.000141823934590395,0.000594021844329785
"C3_01850W",804.963875636595,1.60641198782431,0.173158978930851,9.27709321077608,1.74165088017892e-20,4.3829148183015e-19
"C3_01930W",1239.4067836922,3.96187904351008,0.261227813371621,15.1663752506856,5.90489895571828e-52,7.81757274789659e-50
"C3_01940C",389.037224813262,-1.43951215592058,0.219067519666427,-6.571088941494,4.99486109041929e-11,5.12962968645084e-10
"C3_01970C",16.815419710859,4.03697111665138,0.900468413683399,4.48319014338104,7.35353503005125e-06,3.8716884915545e-05
"C3_01980C",899.377008559991,1.09408912817822,0.243570913225686,4.49187102716354,7.06001753068634e-06,3.72901186139461e-05
"C3_02030W",669.794621210956,1.01558686375086,0.139416219193571,7.28456753185064,3.22703797971302e-13,4.1461310752009e-12
"C3_02060W",145.893580805233,-2.54599313033843,0.425125565769991,-5.98880268639479,2.11391429306339e-09,1.77324215492508e-08
"C3_02070C",15.2959466949013,-3.25567212640786,0.759575239948207,-4.28617463443102,1.81776111590777e-05,8.84905291437117e-05
"C3_02140C",383.382989426834,-1.31503531568146,0.159558259988526,-8.24172509637564,1.69745220064887e-16,3.06750264152867e-15
"C3_02190C",1066.93676656687,1.14783193943723,0.119446907214168,9.60955763701074,7.28613341490208e-22,2.08321842707764e-20
"C3_02300W",313.235385555505,-2.06363622132661,0.265565299371704,-7.77072993425319,7.80351184572229e-15,1.20312372507465e-13
"C3_02310W",974.676465304255,-3.01992175497546,0.246375514210873,-12.257394021675,1.53352619187535e-34,9.43350960456658e-33
"C3_02390W",197.589714259122,-1.32366371235728,0.244754263282644,-5.40813342576468,6.36849749184493e-08,4.53085861277285e-07
"C3_02460C",135.884144337391,1.20186989611721,0.274066619193075,4.38532025408945,1.15815259042087e-05,5.83321019407641e-05
"C3_02630C",219.863568202953,-1.2231087947778,0.284149604502309,-4.30445362371731,1.67398352949621e-05,8.18840136115015e-05
"C3_02650W",12.0133288905117,1.88058321463674,0.745141221373029,2.52379436366639,0.0116095817659146,0.0296819281924516
"C3_02680C",788.623653832794,-1.09198439576087,0.220863172684713,-4.94416693596853,7.64701563782995e-07,4.68043469692305e-06
"C3_02720W",205.950665402141,1.24665141860432,0.245326818565721,5.08159452722188,3.74279678376707e-07,2.39428911902747e-06
"C3_02750W",41.2915330728519,-2.23450849858342,0.469529962486406,-4.75903281390294,1.94522813283239e-06,1.12501797995719e-05
"C3_02790W",96.0549643281245,1.3903951485083,0.397410634607661,3.49863598864421,0.000467644547370278,0.00173655810578353
"C3_02850C",224.281507430148,-1.0573310814021,0.21315082625444,-4.96048314698979,7.03180621589183e-07,4.33358107991943e-06
"C3_02870C",30.439697862074,-1.87265525971639,0.491599865398669,-3.80930791792983,0.000139356320285532,0.000584169512017931
"C3_02940C",1631.11104053607,1.10670146600362,0.124625759320058,8.88019837986653,6.67412272757301e-19,1.49431644893087e-17
"C3_03010C",1349.42951738513,1.80229073967701,0.145120187074194,12.4192972460514,2.05357421318136e-35,1.38958521758605e-33
"C3_03040W",1924.16888162886,1.03946356102504,0.107956496836714,9.62854104646655,6.05835102678277e-22,1.74859515417569e-20
"C3_03190C",397.915694205326,1.12696799829523,0.155554273375994,7.24485399106465,4.32905312138823e-13,5.48106725764123e-12
"C3_03360W",366.881848146001,-2.80654255588726,0.247684193397045,-11.3311330747227,9.20067286420486e-30,4.31016136484674e-28
"C3_03390C",500.725266427502,1.10383366145101,0.161229669868289,6.84634324657952,7.57615751268921e-12,8.51269358898105e-11
"C3_03420C",8982.71355127783,-1.7906779084998,0.143476735935504,-12.4806150406485,9.52480524736477e-36,6.59159817686948e-34
"C3_03450C",61.8753193271731,-1.87717857227571,0.401532995857911,-4.67502942881432,2.93911469848294e-06,1.64666131681335e-05
"C3_03580C",273.318921472662,6.35987382202028,0.466771794711425,13.625231631556,2.83509321765834e-42,2.69776838992802e-40
"C3_03610W",158.048854678135,-1.16921309043756,0.209651864271904,-5.57692675187074,2.44804886608504e-08,1.81812409688511e-07
"C3_03640W",135.897824609726,-1.09229527584592,0.24914145112657,-4.38423743181541,1.1639277339018e-05,5.84844876193229e-05
"C3_03670W",387.716546581706,-1.11791999071039,0.148489476147558,-7.52861428105168,5.12816239086189e-14,7.22928448156225e-13
"C3_03690W",121.173170137507,-1.45908365592327,0.367549536373374,-3.9697605670248,7.19448912296401e-05,0.000318650463700733
"C3_03800W",2033.56997880791,-1.36541775173878,0.152105254522707,-8.97679541724801,2.78767576914837e-19,6.45511233236258e-18
"C3_03990C",107.188499987204,1.4927501208229,0.255891580429437,5.83352573897808,5.42682312277273e-09,4.36583260471413e-08
"C3_04000C",944.184845747374,3.50861284634636,0.179975308332176,19.4949678312016,1.21130779431497e-84,3.35312021244462e-82
"C3_04070C",1145.94291877283,1.1079929435062,0.186579895372302,5.93843694303349,2.87752286234748e-09,2.38748150295588e-08
"C3_04080W",2374.55897934316,1.42148551744469,0.109838824936752,12.9415579442262,2.62256637943287e-38,2.074211591006e-36
"C3_04170W",43.4509637356039,-1.22547749656953,0.388270486065165,-3.15624684479328,0.0015981354879345,0.00517143736531409
"C3_04190W",65.5756696914025,-1.97030672502832,0.451631439132106,-4.36264297457819,1.28500553867818e-05,6.41449486110667e-05
"C3_04200W",64.9329003829796,-1.54096125627295,0.388648559086618,-3.96492208769393,7.34199239663162e-05,0.000324240273353782
"C3_04330C",778.768084953538,-1.24155794664816,0.163908863148875,-7.5746846314252,3.60001072989883e-14,5.20761647151636e-13
"C3_04340W",1970.71460763971,-1.74258590150816,0.246816796764738,-7.06024032541501,1.66214883521027e-12,1.97319423127301e-11
"C3_04430W",4700.47700311354,1.67859303745344,0.124557904024889,13.4764072227646,2.15340156802746e-41,1.95734560437122e-39
"C3_04480C",28.3471688286607,-4.62716821701782,0.749228366290405,-6.17591167820828,6.5782755970756e-10,5.86554881203373e-09
"C3_04550C",1425.04408230061,-3.11821282621999,0.200138514622411,-15.5802736524898,9.91294672312416e-55,1.47243525716649e-52
"C3_04630W",403.14386246177,1.22413760762572,0.197674404190178,6.19269658426794,5.91435139165549e-10,5.31244837392064e-09
"C3_04660C",150.137949347983,1.72996600800517,0.287242165990822,6.02267428961124,1.71558467435598e-09,1.45920540039496e-08
"C3_04720C",321.210765412256,-1.27964763031902,0.217585773138581,-5.88111810740497,4.07504244246366e-09,3.32222335670732e-08
"C3_04840C",178.304953537635,-1.09391176689377,0.206122986932063,-5.30708284008282,1.11393560987106e-07,7.68274956298389e-07
"C3_05050W",377.294687788732,8.28834948156789,0.749579073012541,11.0573384182901,2.02003001498391e-28,8.66336816285351e-27
"C3_05080W",26.711822934301,-1.31134177837964,0.556555439034132,-2.3561745810182,0.0184642376759782,0.0439934301434691
"C3_05200W",8019.74278178521,1.02707210116567,0.13082658177444,7.85063774681857,4.13926962531904e-15,6.59899267491963e-14
"C3_05270C",278.624269773427,-1.17265251113924,0.250467763645966,-4.68185004756449,2.84297419544702e-06,1.59720598249745e-05
"C3_05450C",520.1633905277,-1.448045177681,0.284652464653571,-5.08706355113878,3.63650005233807e-07,2.33364439607364e-06
"C3_05470W",880.071244147801,-1.7726055941476,0.180332540549389,-9.82964909576108,8.39106380123271e-23,2.56791852007574e-21
"C3_05570W",247.783680276793,-2.01834315761004,0.270237303066564,-7.46878071497362,8.09412920443176e-14,1.12030106488612e-12
"C3_05580C",474.960371543763,1.41465362354624,0.292867393389609,4.83035549698185,1.362894955955e-06,8.07395941806024e-06
"C3_05590C",4502.37677670516,-2.02420710336314,0.189415724404285,-10.6865842829538,1.17623381258036e-26,4.59183584526565e-25
"C3_05600W",64.2978305962723,-3.23248917407612,0.493944963050643,-6.5442294504068,5.98029205990102e-11,6.13130953616114e-10
