"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"C3_02460C",135.884144337391,1.04021297571667,0.276107239874456,3.7674237596582,0.000164940889361767,0.000875754155373287
"C3_02660W",43.1491108277312,3.05136848310081,0.508491716127223,6.00082240540839,1.96320622942356e-09,3.48569269305816e-08
"C3_02750W",41.2915330728519,-1.75441070135972,0.458090030766423,-3.82983820543846,0.0001282275395321,0.000705425217480118
"C3_02810C",633.714999785907,-1.40815940357486,0.204720364794825,-6.87845298139316,6.05060135936688e-12,1.88000827951757e-10
"C3_02870C",30.439697862074,-1.73279155871451,0.493307962387746,-3.51259596607223,0.000443751718091972,0.00205041575355092
"C3_02930W",23.2247672837384,1.27551614536634,0.471786549501669,2.70358734625568,0.00685954168650852,0.0213706545767151
"C3_03360W",366.881848146001,1.12961814062997,0.227203085402797,4.97184331201894,6.63192967022952e-07,6.73140861528297e-06
"C3_03460C",11.1257928360248,-2.00564141362187,0.837841993658472,-2.39381820057044,0.016674011168137,0.0447925575712193
"C3_03480C",2334.25289668731,-1.09289754602616,0.176232151230875,-6.20146516054496,5.59399048720292e-10,1.13558006890219e-08
"C3_03550C",317.123364343662,1.12235811230424,0.184323849216379,6.08905530714419,1.13578880726927e-09,2.17514271580813e-08
"C3_03650W",1095.26916711127,1.1633431911981,0.194704922523711,5.97490384998577,2.30225927605291e-09,4.06398811338035e-08
"C3_03690W",121.173170137507,-1.80151881599134,0.37595428813084,-4.79185601246386,1.65245481524176e-06,1.531727522804e-05
"C3_03870C",1281.31561456705,-1.24967103509532,0.269885599964526,-4.63037314795448,3.65007344076344e-06,3.1220431536867e-05
"C3_04000C",944.184845747374,-1.37698486477542,0.218920899348513,-6.28987396303043,3.17723825833166e-10,6.86148262171625e-09
"C3_04380C",1542.47557465429,1.02350885191128,0.146763266015387,6.97387622733862,3.08325370244422e-12,1.00951693805835e-10
"C3_04510W",484.517652437952,1.17353882885234,0.22394375691276,5.240328397766,1.60291085108938e-07,1.91782457428965e-06
"C3_04530C",760.948844284571,-1.13984462857584,0.20487621719315,-5.56357709153347,2.64300021952041e-08,3.67485646960715e-07
"C3_04680W",7325.19067928148,1.07434011213563,0.190897755544243,5.62782998193311,1.82490826641931e-08,2.67799791385388e-07
"C3_04840C",178.304953537635,-1.08916688296757,0.208158140860568,-5.23240108921388,1.67322191645784e-07,1.97766039558218e-06
